recruiment_id,user_id,title_aspect,desc_aspect,company_aspect,poster_aspect,other_aspect,label,explanation
68265700,7,negative,positive,positive,neutral,positive,warning,"Tên tiêu đề tuyển dụng mang tính gấp gáp, các thông tin còn lại khá đầy đủ"
68105724,6,positive,positive,negative,neutral,positive,clean,"Thông tin rõ ràng, nhất quán, đầy đủ."
68876341,7,negative,negative,not_mentioned,neutral,negative,warning,Đây không phải là tin tuyển dụng
68831878,6,positive,positive,positive,not_mentioned,negative,warning,Mức lương không nhất quán.
68890406,7,positive,negative,positive,not_mentioned,negative,warning,"Thông tin mô tả tuyển dụng mơ hồ, không có thông tin mô tả công việc cụ thể, có quá nhiều hứa hẹn về quyền lợi và mức lương quá cao. Đây có thể là đa cấp lừa đảo"
68183350,7,negative,negative,not_mentioned,neutral,positive,warning,Đây không phải là tin tuyển dụng
68893296,7,positive,negative,negative,not_mentioned,negative,warning,Thông tin về mức lương không nhất quán
68849479,7,positive,positive,positive,not_mentioned,positive,clean,"Thông tin mô tả khá đầy đủ, có thông tin về mức lương, thời gian làm việc và mô tả công việc"
68867991,7,positive,negative,positive,neutral,positive,clean,Thông tin mô tả tuyển dụng khá đầy đủ
68859133,7,positive,negative,positive,not_mentioned,positive,warning,Tuyển dụng có yêu cầu giữ giấy tờ nhạy cảm cụ thể là giấy tờ CMND/CCCD gốc
68873044,7,neutral,negative,positive,not_mentioned,negative,warning,"Phần mô tả tuyển dụng có nhiều hứa hẹn về quyền lợi, trong đó có hứa hẹn về BHXH, BHYT, BHTN, thông tin về mức lương không nhất quán"
68893770,7,positive,negative,positive,not_mentioned,negative,warning,"Phần mô tả tuyển dụng quá mơ hồ, không có thông tin về mô tả công việc, thời gian làm việc. Mức lương cao bất thường ở phần other, đây có thể là công ty đa cấp lừa đảo"
68787776,7,negative,negative,not_mentioned,neutral,negative,warning,Đây không phải là tin tuyển dụng
68846321,7,negative,negative,positive,not_mentioned,positive,warning,"Tên tiêu đề tuyển dụng mang tính gấp gáp, phần mô tả tuyển dụng quá mơ hồ"
68873247,7,positive,negative,positive,not_mentioned,negative,warning,Thông tin về mức lương trong phần body và trong phần other không nhất quán với nhau
68866609,7,negative,negative,positive,not_mentioned,positive,seeding,"Tên tiêu đề công việc không giống với loại hình công việc ở phần tiêu đề tuyển dụng, phần mô tả tuyển dụng có hứa hẹn quyền lợi về bhyt"
68837509,7,positive,positive,positive,not_mentioned,positive,clean,Thông tin mô tả khá đầy đủ
68797913,7,positive,negative,positive,neutral,positive,seeding,"Phần mô tả tuyển dụng có khá nhiều hứa hẹn về quyền lợi, có một số chỗ sai chính tả (new bee), có nhiều địa điểm làm việc khác nhau"
68894764,7,positive,positive,positive,not_mentioned,positive,clean,Thông tin mô tả tuyển dụng khá đầy đủ
64493632,7,negative,negative,not_mentioned,neutral,not_mentioned,warning,"Tên tiêu đề tuyển dụng có chứa tiền lương không nhất quán với thông tin mô tả, có yêu cầu giữ giấy tờ CMND gốc "
68665735,7,positive,positive,negative,neutral,positive,clean,Thông tin mô tả tuyển dụng đầy đủ
64785554,7,positive,negative,not_mentioned,neutral,positive,clean,Thông tin tuyển dụng khá đầy đủ
64410520,7,positive,negative,not_mentioned,neutral,not_mentioned,warning,Thông tin về địa điểm làm việc trong phần body so với phần company không nhất quán với nhau
68827970,7,positive,negative,positive,neutral,positive,seeding,"Phần mô tả tuyển dụng có quá nhiều hứa hẹn về quyền lợi trong đó có hứa hẹn về bhxh, bhyt"
68178547,7,positive,positive,positive,neutral,positive,clean,Thông tin mô tả tuyển dụng khá đầy đủ
68837509,9,positive,positive,positive,not_mentioned,positive,clean,"title rõ ràng, mô tả rõ 
"
68887079,9,positive,positive,positive,not_mentioned,positive,clean,"công ty xác thực, title khớp với lĩnh vực , mô tả đầy đủ, others đầy đủ"
68797913,9,neutral,negative,positive,neutral,neutral,clean,"nhiều quyền lợi chế độ thưởng, title và lĩnh vực không match nhau"
68894764,9,positive,positive,positive,not_mentioned,positive,clean,"tiêu đề rõ ràng
mô tả đầy đủ match vs others về tiền lương"
64493632,9,positive,negative,not_mentioned,neutral,not_mentioned,warning,"YÊU CẦU CMND GỐC
KHÔNG CÓ CÔNG TY XÁC THỰC"
68665735,9,positive,positive,negative,neutral,positive,clean,company aspect neg do tên công ty là tìm người giúp việc 
64785554,9,neutral,positive,not_mentioned,neutral,positive,clean,"không tên công ty 
"
64410520,9,positive,negative,not_mentioned,not_mentioned,not_mentioned,warning,"others ko có lương 
mô tả yêu cầu cmnd gốc"
68827970,9,positive,negative,positive,neutral,positive,seeding,MÔ TẢ CÓ BHYT NHƯNG KHÔNG CÓ THEO CHẾ ĐỘ NHÀ NƯỚC 
68178547,9,positive,positive,positive,neutral,positive,clean,"mô tả phù hợp với others 
title và lĩnh vực match nhau
company xác thực "
68158687,9,positive,negative,negative,not_mentioned,positive,seeding,MÔ TẢ CÓ QUYỀN LỢI BHYT NHƯNG KHÔNG CÓ THEO CHẾ ĐỘ NHÀ NƯỚC 
68850560,9,positive,negative,positive,not_mentioned,positive,seeding,MÔ TẢ QUYỀN LỢI CÓ BH NHƯNG KHÔNG CÓ THEO CHẾ ĐỘ NHÀ NƯỚC 
68837272,9,positive,positive,positive,not_mentioned,positive,clean,"TITLE VÀ LĨNH VỰC MATCH NHAU
MÔ TẢ BÁO QUÁT CÔNG VIỆC
CÔNG TY XÁC THỰC"
68788289,9,positive,positive,negative,neutral,positive,clean,"COMPANY KHÔNG XÁC THỰC, VÓ THỂ LÀ QUÁN CF TƯ NHÂN "
68862468,9,positive,positive,positive,not_mentioned,positive,clean,"sạch sẽ, các aspect đều rõ ràng và chi tiết"
68848818,9,positive,positive,positive,not_mentioned,positive,clean,"MÔ TẢ PHÙ HỢP VỚI TIÊU ĐỀ VÀ LĨNH VỰC 
OTHERS ĐẦY ĐỦ 
COING TY XÁC THỰC"
68785513,9,positive,negative,negative,neutral,positive,warning,"MÔ TẢ QUYỀN LỢI CÓ BH NHƯNG KHÔNG CÓ THEO CHẾ ĐỘ NHÀ NƯỚC 
MÔ TẢ YÊU CẦU CMND GỐC "
68883841,9,positive,positive,positive,not_mentioned,positive,clean,"MÔ TẢ PHÙ HỢP VỚI LĨNH VỰC VÀ TIÊU ĐỀ TUYỂN DỤNG 
OTHERS ĐẦY ĐỦ THÔNG TIN"
68861529,9,negative,negative,negative,neutral,positive,warning,"TIÊU ĐỀ TUYỂN GẤP
MÔ TẢ CÓ QUYỀN LỢI VỀ BH NHƯNG KHÔNG CÓ THEO CHẾ ĐỘ NHÀ NƯỚC "
68806461,9,positive,positive,not_mentioned,neutral,negative,clean,"OTHERS KHÔNG ĐÂY ĐỦ THÔNG TIN 
KHOING CÓ TÊN CÔNG TY
"
68835375,9,positive,positive,negative,not_mentioned,positive,clean,"TÊN COMPANY KHÔNG CÓ, CÓ THỂ TIỆM TƯ NHÂN"
68880391,9,negative,positive,negative,not_mentioned,positive,warning,"TIÊU ĐỀ CHỮ GẤP
TÊN CÔNG TY KHÔNG CÓ THẬT"
68851983,9,negative,not_mentioned,negative,not_mentioned,positive,warning,"TIÊU ĐỀ ĐI LÀM NGAY
MÔ TẢ SƠ SÀI 
TÊN CÔNG TY K XÁC THỰC "
68843334,9,positive,positive,positive,not_mentioned,positive,clean,"MÔ TẢ PHÙ HỢP VỚI TIÊU ĐỀ VÀ LĨNH VỰC 
OTHERS ĐẦY ĐỦ "
68892400,9,positive,negative,positive,neutral,positive,seeding,MÔ TẢ QUYỀN LỢI CÓ BHYT NHƯNG KHÔNG CÓ THEO CHẾ ĐỘ NHÀ NƯỚC 
68769902,9,positive,negative,negative,neutral,positive,warning,"TÊN CÔNG TY KHÔNG CÓ 
MÔ TẢ YÊU CẦU CMND GỐC"
68832086,9,positive,positive,positive,not_mentioned,positive,clean,MÔ TẢ PHÙ HỢP VỚI TIÊU ĐỀ VÀ LĨNH VỰC TUY NHIÊN CỎN HƠI SƠ SÀI
68900523,9,negative,positive,not_mentioned,neutral,positive,warning,KHÔNG PHẢI TIN TUYỂN DỤNG 
68832101,9,positive,negative,negative,not_mentioned,positive,warning,"COMPANY KHÔNG XÁC THỰC
MÔ TẢ HỒ SƠ YÊU CẦU CMND GỐC"
68887079,7,positive,negative,positive,not_mentioned,negative,warning,Thông tin về mức lương không nhất quán
68158687,7,positive,negative,negative,neutral,positive,warning,"Tên công ty không tồn tại và không nhất quán như trong phần mô tả, phần mô tả có nhiều hứa hẹn, trong đó có hứa hẹn về bhxh, bhyt, bhtn"
68883426,6,positive,negative,positive,not_mentioned,positive,seeding,Hứa hẹn lương thưởng Tết
64215511,6,positive,negative,positive,neutral,positive,seeding,"Quyền lợi có BHYT, BHXH."
68699906,6,positive,positive,negative,neutral,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
64193120,6,negative,positive,positive,neutral,positive,warning,"Tiêu đề gấp gáp, hối thúc, có lương."
68876797,6,positive,negative,positive,not_mentioned,positive,seeding,"Phúc lợi có BHYT, BHXH..."
68823995,6,positive,negative,positive,not_mentioned,positive,warning,"Mô tả quá ngắn, mơ hồ. Không rõ ràng địa điểm làm việc. Hứa hẹn không tăng ca và làm việc gần nhà."
68864208,6,positive,positive,positive,not_mentioned,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
68846699,6,positive,negative,negative,neutral,positive,seeding,Quyền lợi có du lịch
68876471,6,positive,positive,positive,not_mentioned,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
68843865,6,positive,positive,negative,not_mentioned,negative,warning,"Việc làm bán thời gian ở vùng I có mức lương tối thiểu 22.5k/h, còn trong tin tuyển dụng là 18k/h."
68892391,6,positive,negative,positive,neutral,positive,seeding,Quyền lợi có các loại bảo hiểm.
68810451,6,positive,negative,negative,neutral,positive,seeding,"Quyền lợi có bảo hiểm, du lịch, hứa hẹn thưởng."
68160243,6,positive,positive,positive,neutral,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
68784536,6,negative,negative,negative,neutral,negative,warning,"Tiêu đề hấp dẫn, hứa hẹn. Quyền lợi có du lịch. Mức lương không nhất quán."
68815767,6,positive,positive,positive,not_mentioned,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
68870658,6,negative,positive,negative,neutral,positive,warning,Tiêu đề có chứa lương. 
68886439,6,positive,positive,positive,not_mentioned,positive,clean,"Thông tin đầy đủ, rõ ràng, nhất quán."
68893280,6,negative,positive,negative,neutral,positive,warning,"Tiêu đề hấp dẫn, hứa hẹn."
68397647,6,positive,negative,positive,neutral,negative,warning,Đây không phải là tin tuyển dụng.
68850560,7,positive,negative,positive,not_mentioned,positive,seeding,Phần mô tả tuyển dụng có quyền lợi về bhxh và bảo hiểm tai nạn
68837272,7,positive,positive,positive,not_mentioned,positive,clean,Thông tin mô tả tuyển dụng khá đầy đủ
68788289,7,positive,positive,negative,neutral,positive,clean,"Thông tin mô tả khá đầy đủ, vì là công việc bán cà phê các loại nên không cần đến tên công ty"
68862468,7,positive,negative,positive,not_mentioned,positive,warning,Phần mô tả tuyển dụng có quá nhiều địa điểm làm việc và hứa hẹn về quyền lợi
68848818,7,positive,negative,positive,not_mentioned,positive,clean,Thông tin tuyển dụng khá đầy đủ
68785513,7,positive,negative,negative,neutral,positive,warning,"Thông tin mô tả có yêu cầu giữ giấy tờ CCCD gốc, có nhiều hứa hẹn về quyền lợi trong đó có bhxh, bhyt. Tên công ty không tồn tại"
68883841,7,positive,positive,positive,not_mentioned,positive,clean,"Thông tin mô tả đầy đủ, có thông tin mô tả công việc, mức lương, thời gian làm việc cụ thể"
68861529,7,negative,negative,negative,neutral,positive,warning,"Tên tiêu đề tuyển dụng mang tính gấp gáp, phần mô tả có hứa hẹn quyền lợi về bhyt, bhxh và tên công ty không tồn tại"
68806461,7,positive,positive,not_mentioned,neutral,not_mentioned,clean,Thông tin mô tả khá đầy đủ
68835375,7,positive,positive,negative,not_mentioned,negative,warning,Thông tin trong phần other có loại hình trả lương không hợp lý làm cho mức lương trở nên quá cao
68880391,7,negative,positive,negative,not_mentioned,positive,warning,"Tên tiêu đề tuyển dụng mang tính gấp gáp, tên của công ty không hợp lệ"
68851983,7,negative,positive,positive,not_mentioned,positive,warning,Tên tiêu đề tuyển mang tính hấp dẫn do có từ đi làm ngay
68843334,7,positive,positive,positive,not_mentioned,positive,clean,Thông tin mô tả khá đầy đủ
68892400,7,positive,negative,positive,neutral,positive,warning,"Phần thông tin mô tả lan man, dài dòng, có hứa hẹn quyền lợi về bảo hiểm y tế, xã hội, thất nghiệp"
